S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180302|          |          |011751115 |101.1969  |3.9074    |0.2136    |0.1256    |100.0517  |1.1452    |          |
20180302|          |          |011751116 |101.0527  |4.6775    |0.2146    |0.1255    |99.9000   |1.1527    |          |
20180302|          |          |011751117 |101.1973  |3.8638    |0.2005    |0.1166    |100.0548  |1.1425    |          |
20180302|          |          |011751118 |101.1899  |3.8908    |0.2162    |0.1275    |100.0561  |1.1338    |          |
20180302|          |          |011751120 |101.3814  |5.0792    |0.4615    |0.3261    |100.0422  |1.3392    |          |
20180302|          |          |011751121 |101.5012  |5.5638    |0.4594    |0.3231    |100.0384  |1.4628    |          |
20180302|          |          |011751122 |101.1285  |3.8644    |0.2295    |0.1368    |100.0597  |1.0688    |          |
20180302|          |          |011751124 |101.1568  |4.0112    |0.2318    |0.1383    |100.0612  |1.0956    |          |
20180302|          |          |011751125 |101.1232  |3.8838    |0.2321    |0.1386    |100.0607  |1.0625    |          |
20180302|          |          |011751126 |101.7080  |6.8816    |0.4717    |0.3319    |100.0395  |1.6685    |          |
20180302|          |          |011751129 |100.9590  |4.5900    |0.2489    |0.1499    |99.9341   |1.0249    |          |
20180302|          |          |011751131 |101.2945  |4.5952    |0.1022    |0.0541    |100.0769  |1.2176    |          |
20180302|          |          |011751132 |100.8446  |4.6515    |0.2592    |0.1574    |99.8898   |0.9548    |          |
20180302|          |          |011751133 |100.9713  |3.9387    |0.2662    |0.1635    |100.0573  |0.9140    |          |
20180302|          |          |011751134 |101.0091  |4.0834    |0.2685    |0.1650    |100.0676  |0.9415    |          |
20180302|          |          |011751135 |101.1728  |4.5594    |0.1101    |0.0587    |100.0581  |1.1147    |          |
20180302|          |          |011751136 |101.2741  |5.6081    |0.5007    |0.3624    |100.0496  |1.2245    |          |
20180302|          |          |011751137 |100.8492  |3.5595    |0.0476    |0.0241    |100.0192  |0.8300    |          |
20180302|          |          |011752030 |103.6347  |3.5270    |0.0291    |0.0145    |100.0303  |3.6044    |          |
20180302|          |          |011752032 |103.6400  |4.2094    |0.0447    |0.0224    |100.0283  |3.6117    |          |
20180302|          |          |011752034 |103.3731  |3.9940    |0.0474    |0.0239    |100.0252  |3.3479    |          |
20180302|          |          |011752037 |103.3527  |3.8980    |0.0554    |0.0282    |100.0376  |3.3151    |          |
20180302|          |          |011752041 |103.1036  |4.6749    |0.0785    |0.0406    |99.9871   |3.1165    |          |
20180302|          |          |011752043 |104.2469  |6.3163    |0.0825    |0.0422    |99.9907   |4.2562    |          |
20180302|          |          |011752044 |102.7820  |4.5350    |0.0944    |0.0496    |99.9684   |2.8136    |          |
20180302|          |          |011752045 |102.9658  |4.5307    |0.1022    |0.0541    |99.9975   |2.9683    |          |
20180302|          |          |011752047 |102.8123  |5.2553    |0.1327    |0.0719    |99.9191   |2.8932    |          |
20180302|          |          |011752048 |103.1163  |5.7509    |0.1554    |0.0856    |99.9368   |3.1795    |          |
20180302|          |          |011752049 |102.6062  |3.7500    |0.0396    |0.0199    |100.0164  |2.5898    |          |
20180302|          |          |011752050 |102.6518  |5.4383    |0.1715    |0.0960    |99.8885   |2.7633    |          |
20180302|          |          |011752051 |102.3535  |4.7601    |0.1726    |0.0973    |99.9103   |2.4432    |          |
20180302|          |          |011752052 |103.1271  |7.1256    |0.1714    |0.0947    |99.7737   |3.3534    |          |
20180302|          |          |011752053 |102.5283  |5.1640    |0.1928    |0.1102    |99.9160   |2.6123    |          |
20180302|          |          |011752054 |103.2032  |6.2414    |0.1883    |0.1063    |99.9321   |3.2711    |          |
20180302|          |          |011752055 |102.5426  |5.3144    |0.1925    |0.1099    |99.8979   |2.6447    |          |
20180302|          |          |011752056 |102.7397  |5.4279    |0.1923    |0.1097    |99.9331   |2.8066    |          |
20180302|          |          |011752058 |102.3483  |4.9586    |0.2088    |0.1213    |99.9150   |2.4333    |          |
